210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:42:45.333402  6674 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 1[s]
I1219 17:42:45.333425  6674 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 1673[ms]
RESULT algorithm=pprs elements=50000000 time=1673
I1219 17:42:45.534237  6674 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:42:45.845302  6679 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:42:45.845378  6679 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:42:45.845386  6679 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:42:47.751945  6679 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,779974
1,781033
2,781592
3,781195
4,782254
5,780856
6,781915
7,782455
8,782244
9,781341
10,781355
11,780571
12,780592
13,781870
14,779969
15,782093
16,781082
17,780080
18,783542
19,780804
20,781700
21,779867
22,781106
23,781343
24,780929
25,781283
26,781218
27,780620
28,782187
29,781203
30,780959
31,780061
32,782431
33,780898
34,780981
35,781013
36,780932
37,781198
38,781894
39,782930
40,781318
41,780508
42,781004
43,780353
44,781061
45,781070
46,779755
47,780662
48,780557
49,781443
50,781025
51,781267
52,780822
53,782479
54,781532
55,781915
56,781354
57,781164
58,780104
59,778454
60,781071
61,782415
62,781870
63,780720
64,781870
65,781058
66,780320
67,781468
68,782485
69,781694
70,780649
71,782299
72,780721
73,781222
74,781225
75,780996
76,781051
77,781535
78,782086
79,781890
80,781171
81,779917
82,781031
83,781679
84,781873
85,781196
86,780473
87,781750
88,781957
89,780763
90,781131
91,781065
92,780664
93,782452
94,782393
95,780224
96,780373
97,781572
98,782674
99,782802
100,780589
101,780518
102,781302
103,781483
104,781305
105,781417
106,782043
107,782015
108,781097
109,780896
110,781860
111,781631
112,780849
113,781344
114,780106
115,782186
116,780780
117,781799
118,781655
119,782733
120,781413
121,780638
122,781424
123,781198
124,781457
125,780233
126,780437
127,780370
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:42:51.153698  6679 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 3[s]
I1219 17:42:51.153722  6679 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 3401[ms]
RESULT algorithm=pprs elements=100000000 time=3401
I1219 17:42:51.569751  6679 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:42:51.948072  6684 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:42:51.948155  6684 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:42:51.948163  6684 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:42:54.228742  6684 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,936198
1,937486
2,938194
3,937209
4,938844
5,937813
6,938322
7,939038
8,938826
9,937585
10,938172
11,936776
12,936231
13,937709
14,936076
15,938454
16,937596
17,936906
18,939427
19,936952
20,938170
21,936339
22,937331
23,937241
24,937163
25,937833
26,937782
27,936989
28,938644
29,937333
30,937256
31,936942
32,938742
33,937363
34,936600
35,937078
36,937625
37,937612
38,937725
39,939276
40,938426
41,936606
42,937047
43,936341
44,937162
45,937734
46,935981
47,937130
48,937520
49,937872
50,937346
51,937192
52,937180
53,938349
54,937630
55,938874
56,937524
57,937570
58,936873
59,934057
60,937586
61,938534
62,937333
63,937390
64,938084
65,936818
66,936010
67,937757
68,938962
69,937970
70,936710
71,938648
72,936508
73,937489
74,937718
75,937439
76,937173
77,937265
78,938472
79,937665
80,937695
81,936106
82,936905
83,937829
84,938684
85,937412
86,936798
87,938251
88,938537
89,936687
90,937873
91,936928
92,937191
93,939079
94,938960
95,936876
96,935736
97,937679
98,938595
99,939495
100,936513
101,937286
102,937044
103,937105
104,937080
105,937369
106,937521
107,938780
108,937167
109,937501
110,937633
111,937422
112,936927
113,937299
114,936906
115,938738
116,936989
117,938632
118,938053
119,938318
120,937914
121,936227
122,938329
123,937046
124,937842
125,936345
126,936160
127,935735
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:42:58.253271  6684 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 4[s]
I1219 17:42:58.253291  6684 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 4024[ms]
RESULT algorithm=pprs elements=120000000 time=4024
I1219 17:42:58.760416  6684 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:42:59.230623  6689 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:42:59.230705  6689 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:42:59.230711  6689 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:43:02.094493  6689 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,1170869
1,1171286
2,1172557
3,1171484
4,1173283
5,1173254
6,1172513
7,1172354
8,1172886
9,1172383
10,1172724
11,1170851
12,1170855
13,1171432
14,1170339
15,1172338
16,1171841
17,1171333
18,1173802
19,1171047
20,1172726
21,1170622
22,1171062
23,1171606
24,1171712
25,1172857
26,1172566
27,1171804
28,1173258
29,1171832
30,1171109
31,1170824
32,1174004
33,1172292
34,1172390
35,1172306
36,1171798
37,1172121
38,1171465
39,1173430
40,1172046
41,1171027
42,1172203
43,1171372
44,1171571
45,1171738
46,1170829
47,1171080
48,1172130
49,1172790
50,1171835
51,1171352
52,1171759
53,1173165
54,1172417
55,1174475
56,1170697
57,1172227
58,1171040
59,1168285
60,1172043
61,1173660
62,1171438
63,1171579
64,1172413
65,1171660
66,1171223
67,1172070
68,1173647
69,1172378
70,1170202
71,1172647
72,1171207
73,1170966
74,1171781
75,1172868
76,1170773
77,1171533
78,1173084
79,1172364
80,1172851
81,1169789
82,1171690
83,1172151
84,1172596
85,1170872
86,1171735
87,1172231
88,1172672
89,1170999
90,1172069
91,1172472
92,1172270
93,1173159
94,1174168
95,1171556
96,1170000
97,1172030
98,1173594
99,1173369
100,1170676
101,1171445
102,1170508
103,1171776
104,1171937
105,1171945
106,1171304
107,1172635
108,1170675
109,1171384
110,1171687
111,1171562
112,1171024
113,1171351
114,1170693
115,1173346
116,1170920
117,1172120
118,1173076
119,1172937
120,1171942
121,1170613
122,1173017
123,1172117
124,1172383
125,1170909
126,1169652
127,1169304
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:43:07.536892  6689 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 5[s]
I1219 17:43:07.536911  6689 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 5442[ms]
RESULT algorithm=pprs elements=150000000 time=5442
I1219 17:43:08.187247  6689 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:43:08.805936  6694 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:43:08.806015  6694 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:43:08.806021  6694 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:43:12.601680  6694 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,1562233
1,1562014
2,1562183
3,1562613
4,1564070
5,1563741
6,1562113
7,1563224
8,1564144
9,1562541
10,1563120
11,1562124
12,1562156
13,1562225
14,1559641
15,1562841
16,1563208
17,1562046
18,1565165
19,1560938
20,1563154
21,1562364
22,1561786
23,1562533
24,1563245
25,1562473
26,1562155
27,1563123
28,1562650
29,1561126
30,1562282
31,1560692
32,1563557
33,1562721
34,1563042
35,1563058
36,1562637
37,1563631
38,1562518
39,1563631
40,1562993
41,1560768
42,1562223
43,1561802
44,1561748
45,1562432
46,1561400
47,1561481
48,1563203
49,1563159
50,1562618
51,1562717
52,1562064
53,1564120
54,1563538
55,1565442
56,1560987
57,1562779
58,1561531
59,1559040
60,1563874
61,1564774
62,1561577
63,1562142
64,1562974
65,1562193
66,1561670
67,1562133
68,1563333
69,1563290
70,1560378
71,1563981
72,1561715
73,1561914
74,1562056
75,1563872
76,1561744
77,1563101
78,1562877
79,1563367
80,1563130
81,1560620
82,1562017
83,1563016
84,1563653
85,1561365
86,1562841
87,1563607
88,1563212
89,1560908
90,1562382
91,1563365
92,1563360
93,1564120
94,1565319
95,1561399
96,1560248
97,1562869
98,1564508
99,1563390
100,1560909
101,1562631
102,1561035
103,1561754
104,1561780
105,1563185
106,1560823
107,1564111
108,1561607
109,1561248
110,1562219
111,1562860
112,1562005
113,1562519
114,1561203
115,1564072
116,1560791
117,1563836
118,1563105
119,1563337
120,1562027
121,1561634
122,1562863
123,1562893
124,1563877
125,1562426
126,1559938
127,1560255
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:43:19.449884  6694 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 6[s]
I1219 17:43:19.449904  6694 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 6848[ms]
RESULT algorithm=pprs elements=200000000 time=6848
I1219 17:43:20.341867  6694 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:43:21.116433  6700 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:43:21.116514  6700 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:43:21.116523  6700 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:43:25.866935  6700 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,1953218
1,1953579
2,1952123
3,1951803
4,1955914
5,1953613
6,1951487
7,1953674
8,1953738
9,1953498
10,1953718
11,1953774
12,1952213
13,1953724
14,1950179
15,1953395
16,1953512
17,1953006
18,1955597
19,1952355
20,1954723
21,1952929
22,1952534
23,1952506
24,1954433
25,1953255
26,1951769
27,1954038
28,1953791
29,1952188
30,1952915
31,1951055
32,1953515
33,1952322
34,1953443
35,1954245
36,1953660
37,1954627
38,1953473
39,1953935
40,1953324
41,1951121
42,1952347
43,1952272
44,1952535
45,1952647
46,1952627
47,1951117
48,1952773
49,1954020
50,1953147
51,1953318
52,1952494
53,1954658
54,1953216
55,1955747
56,1952020
57,1953013
58,1952667
59,1948730
60,1954565
61,1954517
62,1952014
63,1952815
64,1954039
65,1952220
66,1952559
67,1952070
68,1954142
69,1954364
70,1951605
71,1954081
72,1953346
73,1952263
74,1952649
75,1954752
76,1951370
77,1953546
78,1953398
79,1954782
80,1953720
81,1952362
82,1952634
83,1954508
84,1954859
85,1952457
86,1953377
87,1952891
88,1953703
89,1951790
90,1953272
91,1953365
92,1954852
93,1955524
94,1956131
95,1952150
96,1951030
97,1953294
98,1954818
99,1953318
100,1951337
101,1952617
102,1951958
103,1952056
104,1953220
105,1953720
106,1950476
107,1955409
108,1951587
109,1951860
110,1953327
111,1953147
112,1952607
113,1952478
114,1953200
115,1954331
116,1951433
117,1955228
118,1954812
119,1955110
120,1952080
121,1952260
122,1953605
123,1954245
124,1955043
125,1952984
126,1950536
127,1950913
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:43:34.349171  6700 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 8[s]
I1219 17:43:34.349189  6700 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 8482[ms]
RESULT algorithm=pprs elements=250000000 time=8482
I1219 17:43:35.505327  6700 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:43:36.433380  6705 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:43:36.433461  6705 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:43:36.433470  6705 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:43:42.132122  6705 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,2343120
1,2344674
2,2342438
3,2343001
4,2345995
5,2343944
6,2341970
7,2343830
8,2346585
9,2343546
10,2344790
11,2344838
12,2342630
13,2344007
14,2340743
15,2344532
16,2344091
17,2343005
18,2346586
19,2342668
20,2345819
21,2343337
22,2343292
23,2343434
24,2344122
25,2343296
26,2343418
27,2343588
28,2344241
29,2342031
30,2343289
31,2340693
32,2344135
33,2343074
34,2344870
35,2345329
36,2343310
37,2346106
38,2342862
39,2344312
40,2343758
41,2341642
42,2343769
43,2343267
44,2342567
45,2343746
46,2343577
47,2341780
48,2344145
49,2344343
50,2343257
51,2343773
52,2342691
53,2345238
54,2343249
55,2346433
56,2342364
57,2343672
58,2344178
59,2339790
60,2345183
61,2344582
62,2342051
63,2343953
64,2344449
65,2343191
66,2342943
67,2342970
68,2345980
69,2345153
70,2342621
71,2344958
72,2344176
73,2341725
74,2342887
75,2344664
76,2342550
77,2343890
78,2344517
79,2345390
80,2344527
81,2343829
82,2343409
83,2345098
84,2345086
85,2342633
86,2343643
87,2343689
88,2345000
89,2342664
90,2344682
91,2344484
92,2346496
93,2344978
94,2347185
95,2343229
96,2341357
97,2343226
98,2346120
99,2343551
100,2341239
101,2343596
102,2342705
103,2343657
104,2344665
105,2345110
106,2340738
107,2345834
108,2342193
109,2342882
110,2343729
111,2344331
112,2342743
113,2343657
114,2343197
115,2344215
116,2341981
117,2346704
118,2345087
119,2345600
120,2343354
121,2342451
122,2344046
123,2343421
124,2344480
125,2341837
126,2342723
127,2342316
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:43:52.725100  6705 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 10[s]
I1219 17:43:52.725124  6705 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 10592[ms]
RESULT algorithm=pprs elements=300000000 time=10592
I1219 17:43:54.159857  6705 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
I1219 17:43:55.255333  6710 radix_sort_bench.cpp:51] Using sorting algorithm: pprs
I1219 17:43:55.259176  6710 radix_sort_bench.cpp:54] Using random generator: std::rand
I1219 17:43:55.259183  6710 radix_sort_bench.cpp:60] Using seed: 1544636540
I1219 17:44:01.895301  6710 radix_sort_bench.cpp:141] vector not sorted
histogram: 
0,2733517
1,2735610
2,2734038
3,2732601
4,2737390
5,2734889
6,2732295
7,2735321
8,2737945
9,2735123
10,2734398
11,2734884
12,2733080
13,2734453
14,2731371
15,2734363
16,2734726
17,2732759
18,2737478
19,2733225
20,2736389
21,2734408
22,2733667
23,2733912
24,2734464
25,2733852
26,2734108
27,2733586
28,2735608
29,2733067
30,2733263
31,2732132
32,2735192
33,2733252
34,2735966
35,2736583
36,2735382
37,2737241
38,2732769
39,2735140
40,2735056
41,2733420
42,2734529
43,2733769
44,2734259
45,2733456
46,2733266
47,2732899
48,2736367
49,2734899
50,2733548
51,2733994
52,2734220
53,2737187
54,2733691
55,2736846
56,2731843
57,2734503
58,2734791
59,2730215
60,2735517
61,2735513
62,2733030
63,2733562
64,2735661
65,2733075
66,2732632
67,2732128
68,2735828
69,2736291
70,2732554
71,2734922
72,2735635
73,2731376
74,2733902
75,2735443
76,2733331
77,2734857
78,2734988
79,2734415
80,2735461
81,2734027
82,2733912
83,2735138
84,2735853
85,2733119
86,2735571
87,2734958
88,2734605
89,2732323
90,2734670
91,2734668
92,2737624
93,2735925
94,2738564
95,2734487
96,2731878
97,2734323
98,2736607
99,2733618
100,2732261
101,2734569
102,2733038
103,2734909
104,2736229
105,2735692
106,2731099
107,2736482
108,2732373
109,2731999
110,2734484
111,2734768
112,2732731
113,2734298
114,2733122
115,2735602
116,2732283
117,2736461
118,2736320
119,2735357
120,2733917
121,2733651
122,2734422
123,2734887
124,2734595
125,2732611
126,2734239
127,2733405
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0

Block: 4
I1219 17:44:22.640940  6710 radix_sort_bench.cpp:150] Time for partitioned parallel radix sort: 20[s]
I1219 17:44:22.641829  6710 radix_sort_bench.cpp:151] Time for partitioned parallel radix sort: 20742[ms]
RESULT algorithm=pprs elements=350000000 time=20742
I1219 17:44:24.368425  6710 radix_sort_bench.cpp:155] Partitioned parallel radix sort sorted correctly
